# Time-averaged data for fix myat1
# TimeStep v_mytemp
69800 295.783
69900 302.973
70000 299.645
70100 290.066
70200 304.292
70300 319.288
70400 322.028
70500 315.97
70600 316.672
70700 319.544
70800 317.77
70900 300.495
71000 302.878
71100 315.636
71200 313.426
71300 315.73
71400 306.366
71500 322.799
71600 303.619
71700 306.272
71800 313.741
71900 323.54
72000 312.531
72100 308.647
72200 308.581
72300 312.245
72400 317.137
72500 323.785
72600 317.307
72700 300.797
72800 303.225
72900 299.691
73000 300.298
73100 316.304
73200 301.587
73300 299.144
73400 313.682
73500 314.291
73600 302.3
73700 313.268
73800 313.686
73900 307.87
74000 310.86
74100 314.975
74200 312.635
74300 317.585
74400 305.528
74500 309.134
74600 301.606
74700 318.738
74800 302.324
74900 288.965
75000 304.346
75100 302.002
75200 303.59
75300 297.281
75400 287.735
75500 296.136
75600 291.009
75700 296.614
75800 300.107
75900 299.153
76000 288.987
76100 288.304
76200 291.681
76300 300.338
76400 296.992
76500 293.059
76600 294.194
76700 310.191
76800 299.725
76900 300.141
77000 278.122
77100 292.478
77200 292.313
77300 307.634
77400 314.305
77500 296.587
77600 293.607
77700 311.092
77800 315.005
77900 315.808
78000 317.522
78100 313.788
78200 310.406
78300 309.145
78400 319.887
78500 323.546
78600 312.904
78700 324.979
78800 321.003
78900 327.664
79000 316.632
79100 307.34
79200 320.026
79300 327.478
79400 323.631
79500 309.793
79600 313.235
79700 317.871
79800 319.207
79900 307.694
80000 312.082
80100 323.334
80200 323.474
80300 335.346
80400 316.036
80500 302.942
80600 312.406
80700 297.163
80800 306.661
80900 302.572
81000 309.983
81100 315.624
81200 310.027
81300 305.935
81400 300.025
81500 286.762
81600 299.203
81700 315.98
81800 316.105
81900 311.515
82000 309.944
82100 298.58
82200 306.838
82300 301.056
82400 300.314
82500 292.788
82600 291.411
82700 284.678
82800 303.05
82900 283.168
83000 272.813
83100 286.666
83200 286.555
83300 276.943
83400 292.647
83500 301.258
83600 283.401
83700 287.993
83800 300.665
83900 302.421
84000 308.108
84100 313.7
84200 320.22
84300 305.055
84400 315.778
84500 312.971
84600 314.176
84700 321.852
84800 309.354
84900 313.224
85000 309.557
85100 303.134
85200 300.393
85300 304.378
85400 303.292
85500 299.849
85600 292.241
85700 286.922
85800 304.252
85900 300.925
86000 296.781
86100 294.34
86200 304.634
86300 306.961
86400 298.922
86500 298.411
86600 305.945
86700 290.645
86800 282.266
86900 295.247
87000 293.534
87100 284.202
87200 289.068
87300 284.824
87400 292.612
87500 283.36
87600 284.868
87700 280.91
87800 276.307
87900 283.963
88000 283.808
88100 298.702
88200 295.036
88300 283.981
88400 285.155
88500 303.891
88600 298.375
88700 309.146
88800 304.276
88900 303.062
89000 296.667
89100 295.508
89200 311.835
89300 311.009
89400 300.237
89500 296.533
89600 308.276
89700 299.541
89800 311.66
89900 311.813
90000 316.139
90100 315.918
90200 300.175
90300 299.989
90400 309.507
90500 296.766
90600 300.815
90700 301.641
90800 293.853
90900 298.441
91000 299.65
91100 306.483
91200 301.818
91300 301.105
91400 303.126
91500 311.49
91600 311.613
91700 304.961
91800 308.216
91900 308.236
92000 306.987
92100 301.603
92200 315.53
92300 311.983
92400 309.433
92500 305.329
92600 299.014
92700 302.161
92800 308.788
92900 302.286
93000 316.17
93100 314.633
93200 298.656
93300 296.252
93400 304.51
93500 324.482
93600 306.082
93700 306.687
93800 297.657
93900 301.182
94000 299.315
94100 300.562
94200 293.499
94300 290.698
94400 300.814
94500 306.21
94600 303.63
94700 298.156
94800 298.249
94900 308.07
95000 307.926
95100 312.582
95200 319.186
95300 292.064
95400 299.921
95500 304.671
95600 305.028
95700 303.003
95800 308.437
95900 311.191
96000 303.511
96100 303.924
96200 311.735
96300 308.684
96400 298.142
96500 283.284
96600 290.343
96700 296.392
96800 296.428
96900 290.807
97000 301.699
97100 293.936
97200 308.745
97300 301.928
97400 289.496
97500 288.128
97600 302.024
97700 285.234
97800 303.349
97900 300.825
98000 301.371
98100 307.038
98200 306.289
98300 307.758
98400 297.038
98500 297.316
98600 294.717
98700 295.453
98800 290.004
98900 298.537
99000 282.155
99100 287.442
99200 282.048
99300 280.882
99400 282.097
99500 294.861
99600 295.87
99700 293.488
99800 290.431
99900 290.513
100000 288.367
100100 280.006
100200 301.188
100300 290.097
100400 290.865
100500 292.565
100600 289.888
100700 282.184
100800 283.515
100900 299.729
101000 287.201
101100 290.97
101200 295.344
101300 294.372
101400 298.167
101500 300.506
101600 312.554
101700 303.505
101800 294.138
101900 294.263
