LAMMPS data file via write_data, version 3 Nov 2022, timestep = 100000

66 atoms
7 atom types
65 bonds
6 bond types
118 angles
9 angle types
74 dihedrals
14 dihedral types

-23.407027419979162 23.407027419979162 xlo xhi
-8.777635282492229 8.777635282492229 ylo yhi
-8.777635282492229 8.777635282492229 zlo zhi

Masses

1 15.9994
2 1.008
3 12.011
4 15.9994
5 1.008
6 15.9994
7 1.008

Pair Coeffs # lj/cut/tip4p/long

1 0.185199 3.1589
2 0 0
3 0.056 3.58141
4 0.1 2.93997
5 0.035 2.38761
6 0.192 3.14487
7 0.046 0.40001

Bond Coeffs # harmonic

1 0 0.9572
2 222.35 1.53
3 308.79 1.1111
4 359.76 1.1415
5 427.715 1.142
6 544.635 0.96

Angle Coeffs # charmm

1 0 104.52 0 0
2 50 109 0 0
3 26.5 110.1 22.53 2.179
4 45 111.5 0 0
5 13.0258 109.4 0 0
6 35.5 109 5.4 1.802
7 55 108.89 0 0
8 75.7 110.1 0 0
9 95 109.7 0 0

Dihedral Coeffs # charmm

1 0.57 1 0 0
2 0.29 2 0 0
3 0.43 3 0 0
4 0.59 1 180 0
5 1.16 2 0 0
6 0.12 1 0 0
7 0.42 2 0 0
8 0.29 3 0 0
9 2.87 1 180 0
10 0.03 2 0 0
11 0.23 3 0 0
12 1.36 1 180 0
13 0.16 2 0 0
14 1.01 3 0 0

Atoms # full

55 1 3 -0.01 -2.724589953129695 -0.5309873589995054 -4.9754908251956875 0 0 0
58 1 4 -0.34 -3.461943656495135 -0.2823852670549714 -4.143924294328428 0 0 0
61 1 5 0.09 -4.96568676942475 -1.3962201106263321 -3.7995882422260627 0 0 0
62 1 3 0.05 -5.304475484334698 0.7911118022272217 -3.659509158227948 0 0 0
63 1 5 0.09 -6.227465721954521 0.9527763819143467 -4.288316180429966 0 0 0
59 1 3 -0.01 -4.608752848323534 -0.4332124878799147 -4.254465152607618 0 0 0
64 1 5 0.09 -5.581478697331957 0.5338706928829507 -2.5912546804948104 0 0 0
60 1 5 0.09 -5.057417560036197 -0.45036578295073065 -5.386106274860083 0 0 0
56 1 5 0.09 -2.5767404193056933 -1.6424760152310853 -4.915440179431986 0 0 0
57 1 5 0.09 -2.87917413437562 -0.3725030859771764 -6.122385433776018 0 0 0
35 1 5 0.09 0.8468249330627545 -3.23981777055136 -1.4113736476282113 0 0 0
33 1 5 0.09 2.757165946602098 -1.6866331988517993 -0.3963944642634143 0 0 0
53 1 5 0.09 -0.9130603194499899 -0.6931751062431915 -3.8430538583640423 0 0 0
66 1 7 0.42 -3.7019790985653245 1.6101573071544233 -3.6894089113091404 0 0 0
65 1 6 -0.65 -4.696564658149576 1.7795877394008972 -3.762599129175041 0 0 0
