# Time-averaged data for fix at2
# TimeStep f_mysf1[1] f_mysf2[1]
98300 -0.126736 -1.52622
98400 -1.68375 0.689567
98500 -1.38385 1.10612
98600 -0.0964769 1.63711
98700 0.917252 0.578361
98800 1.0817 0.188336
98900 1.29998 -0.354327
99000 -0.199779 -1.0885
99100 0.989143 -2.50485
99200 -0.945623 -1.85193
99300 -1.6824 -0.316211
99400 -1.98918 -0.0234252
99500 0.652033 -0.207555
99600 1.63438 0.656104
99700 0.714868 0.671631
99800 -0.0623611 0.878108
99900 -0.178618 0.997272
100000 -0.600786 1.71186
100100 -2.0635 -0.0264354
100200 -1.24438 -0.157507
100300 0.514557 -1.21439
100400 -0.250326 -1.07729
100500 2.43896 -0.509621
100600 2.40207 -0.364391
100700 1.48219 1.41113
100800 -0.841908 1.37083
100900 -0.119982 1.29483
101000 1.4432 -1.03723
101100 -0.291012 -1.05672
101200 -0.450124 -1.50161
101300 -2.81163 -0.149909
101400 -1.22962 0.917588
101500 0.506419 1.70572
101600 -0.489675 0.415138
101700 1.00743 1.88556
101800 -0.0483632 -0.0992819
101900 1.50255 0.0141823
102000 1.55786 -2.11625
102100 -1.33543 -1.77985
102200 -2.22319 -0.667126
102300 -0.0976297 -0.551848
102400 -0.801769 -0.923908
102500 2.24804 -0.654868
102600 0.781796 -0.159076
102700 0.552152 1.41616
102800 0.336826 2.01721
102900 -1.062 0.307238
103000 -2.08435 1.43249
103100 -1.42248 -0.572678
103200 -1.58789 0.033589
103300 0.577902 -0.993065
103400 1.18909 -1.61531
103500 2.07481 -1.02805
103600 0.564993 2.13506
103700 -0.76955 1.66763
103800 1.20939 0.235982
103900 2.06312 -0.480984
104000 0.903119 -0.805271
104100 -0.568414 -1.15724
104200 -1.31325 -0.714515
104300 -1.06213 -0.0108324
104400 -1.10256 1.14983
104500 -1.08417 0.900577
104600 -0.624404 1.81018
104700 2.58972 1.16892
104800 2.08296 -0.0597164
104900 0.0241236 -1.01565
105000 -1.53789 -0.174697
105100 -1.39037 -0.38107
105200 -0.177509 -0.906293
105300 0.360461 -1.91854
105400 -1.24608 -1.34271
105500 0.646891 -0.39667
105600 2.77731 0.110548
105700 0.531266 0.384808
105800 -0.565847 2.1996
105900 -0.405709 0.856871
106000 -2.50318 1.16317
106100 -1.96118 -0.573787
106200 0.266735 -2.08891
106300 0.545035 -0.898233
106400 -0.122365 0.574597
106500 -0.742716 0.396165
106600 0.46936 0.0307568
106700 1.52768 1.84615
106800 2.65876 0.539941
106900 -0.178612 0.0008057
107000 1.16933 -2.80486
107100 0.696213 -0.166607
107200 -0.635037 -0.450338
107300 -2.47452 -0.00227721
107400 -1.99436 0.956472
107500 0.209642 1.33834
107600 2.23559 0.709522
107700 1.20575 -0.157056
107800 -1.2049 1.50838
107900 0.207051 0.381205
108000 0.174237 0.346496
108100 -0.630051 -0.64437
108200 -0.752222 -1.01102
108300 -2.28514 -2.04711
108400 1.49642 -1.56291
108500 1.87155 -0.439039
108600 2.17309 -0.699779
108700 0.415684 1.63871
108800 -0.229024 1.45104
108900 -2.62855 0.727339
109000 -0.457015 0.219302
109100 -0.663487 -0.886957
109200 -0.983128 -0.785722
109300 0.581387 -0.280117
109400 -1.42371 -0.0417789
109500 -0.797295 0.222106
109600 0.443293 0.46356
109700 -0.0764441 2.19382
109800 1.75151 -0.0532892
109900 2.66262 -1.32759
110000 2.44558 -1.22747
110100 -1.35801 -1.17435
110200 -1.17542 -0.184751
110300 -2.35083 0.333716
110400 1.02629 0.539105
110500 1.21125 0.425288
110600 -0.360171 0.834083
110700 -0.451715 0.935154
110800 -0.0105094 0.108539
110900 1.76807 1.34385
111000 -0.422936 2.22089
111100 -1.40041 -0.260389
111200 -1.94492 -0.819607
111300 -0.168596 -1.54461
111400 2.14839 -2.294
111500 0.981025 -1.48628
111600 0.838546 0.669339
111700 0.318405 0.40233
111800 0.617645 0.625607
111900 -0.0807165 0.679836
112000 -0.936118 -1.15511
112100 -1.19604 0.783466
112200 0.305111 -0.723733
112300 -1.37871 -0.329099
112400 -1.07292 -0.626633
112500 -2.06528 -0.275053
112600 -1.0866 1.59051
112700 1.03313 1.60035
112800 1.96134 0.224401
112900 2.02152 -1.3489
113000 1.19134 -1.2901
113100 -0.448612 0.0772222
113200 0.0508738 -0.581797
113300 -1.59947 -1.26291
113400 -0.0240221 0.628609
113500 1.39419 -0.145324
113600 -1.13225 -0.926659
113700 0.0666118 0.859567
113800 2.10098 1.52002
113900 1.09696 2.30315
114000 -0.704626 1.54193
114100 -2.23166 0.604012
114200 -1.31585 -1.01116
114300 0.552597 -0.596186
114400 0.39055 -0.573835
114500 0.299203 -2.13224
114600 0.923037 -0.654841
114700 1.22724 0.795415
114800 0.311062 -0.00573254
114900 0.4726 0.98048
115000 -1.27407 0.388379
115100 1.8016 -0.633634
115200 1.69478 -0.224972
115300 -2.17656 -1.75404
115400 -2.52887 -0.948395
115500 -2.03095 1.02646
115600 -0.901268 1.31832
115700 -1.3011 1.04835
115800 1.57251 -0.101345
115900 1.12197 -1.03232
116000 1.30635 0.745128
116100 -0.33536 -1.05908
116200 -0.136643 -0.670678
116300 0.102602 -0.530363
116400 0.377634 0.862877
116500 -1.71441 -1.81056
116600 -0.12953 -1.13738
116700 1.14677 -1.13619
116800 1.95632 0.484345
116900 1.2924 2.23715
117000 -1.10879 2.13859
117100 -2.5078 2.74268
117200 1.02127 0.394315
117300 0.426017 -0.092177
117400 -0.490497 -1.38861
117500 -0.869635 -1.52329
117600 0.586366 -0.386669
117700 0.357145 0.606758
117800 0.756649 -0.342798
117900 0.409548 1.05221
118000 0.125915 0.870099
118100 1.47959 0.280766
118200 1.36628 -1.35942
118300 0.383947 -1.89039
118400 0.73389 0.14737
118500 -3.05243 0.232439
118600 -2.54438 0.172221
118700 -2.61002 -0.11665
118800 0.443316 0.850023
118900 1.22784 -0.406134
119000 0.820097 0.278703
119100 0.340284 -0.106192
119200 -0.421501 0.742043
119300 0.0298166 0.295442
119400 -0.517156 -0.274078
119500 -0.267816 -1.81223
119600 -0.524122 -1.62192
119700 0.556135 -0.550587
119800 1.14833 -1.08265
119900 1.13802 -1.90702
120000 -0.752458 1.93225
120100 0.668642 2.11397
120200 -0.754038 1.92931
120300 0.0644755 2.333
120400 -0.142904 0.346322
120500 -0.516575 -1.34768
120600 1.22485 -1.63591
120700 -1.01842 -0.5506
120800 -0.81884 0.484464
120900 -0.211772 1.43037
121000 -0.0396741 1.04114
121100 1.3335 0.0641199
121200 3.34282 0.00538594
121300 0.947981 -0.410205
121400 0.826089 -0.524302
121500 1.03135 -0.48168
121600 -2.31328 -0.815625
121700 -1.49793 -0.133187
121800 -1.74798 1.28673
121900 -1.10933 0.553706
122000 -0.58394 -0.589352
122100 1.79925 -0.664814
122200 0.435178 0.185766
122300 0.771826 -0.0769313
122400 -1.23699 2.2787
122500 -1.55032 -0.583635
122600 -1.20349 -0.325009
122700 0.583571 -0.775861
122800 0.295975 -3.26007
122900 0.0406914 -2.68279
123000 -0.858403 -0.635912
123100 3.0444 0.344857
123200 0.286743 1.90633
123300 -1.97543 2.43254
123400 -0.73553 0.379486
123500 0.700922 0.700625
123600 0.874243 -0.886513
123700 0.990454 0.559047
123800 -0.419008 -0.122739
123900 -0.768856 -0.126219
124000 -1.48437 1.57894
124100 -0.960017 0.885619
124200 -0.194706 -1.25888
124300 2.97684 0.93166
124400 3.29184 -0.226433
124500 0.499432 0.0701711
124600 0.488703 -0.217451
124700 0.196795 -0.17938
124800 -0.986258 -0.813925
124900 -1.48709 0.911845
125000 -1.69887 0.754777
125100 -0.337375 -1.3303
125200 0.0844509 -0.334523
125300 1.21082 -1.96744
125400 0.394715 1.00059
125500 -0.795498 2.09426
125600 -1.19721 1.66842
125700 -0.829088 2.39411
125800 -0.277399 -2.42418
125900 -0.264556 -3.84777
126000 0.5267 -1.81455
126100 0.402493 -0.984074
126200 -0.838805 -0.0308381
126300 0.832719 -0.121694
126400 0.396888 0.61391
126500 -0.936158 1.50692
126600 0.623242 0.886682
126700 0.480413 -0.217182
126800 1.50016 -0.796263
126900 -0.648975 0.735455
127000 -0.404021 0.503061
127100 -2.17441 -0.596646
127200 -0.783011 1.06295
127300 -1.70343 1.37508
127400 1.90624 -0.458513
127500 1.79882 0.542766
127600 2.75327 -1.04818
127700 1.31679 0.145552
127800 0.360642 0.62172
127900 -0.0303748 0.24672
128000 -1.08467 -0.277332
128100 -1.60112 -0.979209
128200 0.653367 -0.106349
128300 0.283881 -0.816719
128400 -0.799572 -0.752537
128500 0.0815477 0.675332
128600 0.281152 1.44732
128700 -0.671452 1.09302
128800 -1.02449 0.0241097
128900 -0.00472126 1.93847
129000 -1.01354 -1.00129
129100 -0.0551915 -2.22232
129200 0.710007 -1.35933
129300 -0.227206 -2.32732
129400 -0.215159 -0.759006
129500 0.0209658 0.50348
129600 -0.565271 -0.160167
129700 0.95931 1.52632
129800 0.106323 0.260266
129900 1.29316 -0.211621
130000 1.5704 0.310351
130100 -0.46952 0.765983
130200 -3.11297 0.161318
130300 -0.675825 -0.674959
130400 -0.886103 1.14752
130500 -0.467746 0.781703
130600 1.09668 -0.538055
130700 1.73663 1.08712
130800 1.97971 -0.127264
130900 0.977448 -1.03158
131000 0.350683 0.590907
131100 0.682489 0.629208
131200 -1.26444 -0.160305
131300 -1.17397 -0.956291
131400 0.126172 -0.325939
131500 0.724317 -0.236518
131600 -1.23601 -2.60492
131700 -0.182333 1.66292
131800 0.730721 1.87179
131900 0.00630189 2.04329
132000 -0.276849 0.225063
132100 -1.68061 -0.0210033
132200 0.263859 -0.94042
132300 -0.725922 -1.87969
132400 0.539308 -1.29082
132500 -1.09436 -0.941677
132600 0.709673 0.355875
132700 -0.797427 -1.7458
132800 0.147763 0.710776
132900 1.08556 1.69173
133000 0.582845 0.325971
133100 1.68237 -0.364624
133200 0.353579 0.245739
133300 -0.742921 -0.57393
133400 -2.2296 -0.929481
133500 -1.72884 1.11311
133600 -0.397792 0.174519
133700 -0.390363 0.93956
133800 2.23015 0.774046
133900 1.62797 0.11207
134000 0.693017 0.768769
134100 -0.44116 -0.520999
134200 1.8907 0.598513
134300 0.825237 -0.00126399
134400 -2.38768 0.155324
134500 -0.0685836 -1.25008
134600 0.50326 -0.949132
134700 0.444148 0.0658634
134800 -0.407818 -0.632606
134900 -0.0415186 1.01996
135000 0.853158 1.7921
135100 -0.480566 1.04684
135200 -0.591116 0.385052
135300 -1.37954 -1.12808
135400 -0.913 -1.175
135500 0.541833 -1.19761
135600 -1.64319 -0.647979
135700 0.157054 -1.24327
135800 0.511904 -0.240904
135900 0.0830506 0.151737
136000 0.33221 0.221444
136100 0.822703 0.98731
136200 0.495038 -1.19551
136300 0.681958 1.37543
136400 0.145454 -0.627653
136500 -0.106392 -0.593397
136600 -1.63999 -0.166251
136700 -1.30173 0.802045
136800 -0.537581 1.76579
136900 0.477564 1.25657
137000 1.81846 -1.5578
137100 1.39967 0.712126
137200 0.446735 0.462201
137300 0.467603 0.295336
137400 -0.0455133 0.758117
137500 0.153609 -0.262959
137600 0.101612 -1.19732
137700 -0.372524 -0.0697309
137800 0.0640651 -0.970518
137900 -0.702269 -1.29265
138000 1.68301 0.172328
138100 -0.052795 0.976726
138200 -1.14699 1.35641
138300 -0.813947 1.16302
138400 -1.50836 0.530099
138500 -0.269885 -0.579762
138600 0.843719 -1.41996
138700 -0.245475 -0.902011
138800 -1.5881 -0.41274
138900 0.350363 0.00523749
139000 -0.814121 -0.233287
139100 -0.249935 -2.03806
139200 0.790178 0.458496
139300 2.44868 1.61574
139400 0.849246 -0.723537
139500 -0.31687 -1.05235
139600 -0.717306 0.601518
139700 -0.96778 -0.208371
139800 -0.626993 0.988711
139900 -1.63486 0.873059
140000 0.822847 1.12996
140100 0.600185 -0.0825903
140200 1.09858 -0.533477
140300 0.876269 0.893987
140400 -1.26026 -0.175515
140500 2.03095 0.971186
140600 1.40623 1.67167
140700 -0.684052 -0.649679
140800 -0.564931 -2.12713
140900 0.132897 -0.453129
141000 1.40684 -0.151104
141100 -0.742453 -0.690235
141200 0.177161 0.727761
141300 -0.0558595 -0.3389
141400 -1.71232 1.98068
141500 -0.541556 -0.529342
141600 0.359628 -1.32297
141700 -0.31066 0.98759
141800 -0.200138 0.232837
141900 -0.775366 -1.10338
142000 -1.89203 -0.583336
142100 0.04705 -0.590307
142200 1.11206 -0.761698
142300 0.223778 0.384458
142400 0.944963 -0.100229
142500 1.46408 -0.275501
142600 0.652457 -0.29505
142700 -0.638316 -0.525627
142800 -1.33007 0.667244
142900 0.678545 0.428993
143000 -0.0429429 0.568375
143100 -0.0874473 1.58847
143200 -1.14406 -1.25619
143300 -0.206982 0.511789
143400 1.38758 1.32951
143500 -0.221658 1.10996
143600 1.66291 -0.599378
143700 -0.260562 0.560596
143800 -0.331054 -1.37369
143900 0.293209 -0.660702
144000 0.22655 -0.170966
144100 0.953744 -1.43552
144200 1.27573 0.900833
144300 -1.47282 0.632659
144400 -0.570801 -0.882083
144500 -0.66454 -0.0518419
144600 -0.388048 0.124327
144700 0.54126 0.952968
144800 -0.644547 -0.0637622
144900 -1.76493 0.505783
145000 -0.314743 -0.650662
145100 -0.549497 -0.17251
145200 0.564873 -0.0898426
145300 -0.0493498 -1.42176
145400 0.30184 -0.183639
145500 1.6689 -0.245504
145600 -0.050158 -0.961443
145700 0.000542252 0.15304
145800 0.247997 0.311669
145900 0.351961 0.34294
146000 -0.816027 1.06317
146100 1.00974 -0.332271
146200 -0.524025 0.990832
146300 -0.0627092 -0.302958
146400 -1.45597 1.50578
146500 0.509466 0.757702
146600 0.0199082 1.30178
146700 0.875529 -1.10069
146800 0.626553 0.0339791
146900 0.496787 -1.28245
147000 0.0186616 -1.60339
147100 1.50393 0.569123
147200 -0.535713 0.281024
147300 -1.07873 -0.150215
147400 0.567542 0.0312803
147500 -0.429075 -0.716794
147600 -0.78565 0.20266
147700 0.0343384 0.207611
147800 -0.239157 0.735348
147900 -0.135019 0.620616
148000 -1.73714 -0.399892
148100 -0.59794 -0.101902
148200 -0.423919 -0.235359
148300 0.255338 -0.436742
148400 2.16331 -0.381023
148500 0.521838 -1.23457
148600 -0.0323616 0.17119
148700 -0.146646 0.749948
148800 0.11065 -1.1155
148900 0.266459 -0.101277
149000 0.494069 1.51133
149100 -0.978078 0.309171
149200 0.257849 -0.487121
149300 -0.563558 0.057465
149400 0.00530343 1.61504
149500 -0.728735 -0.109559
149600 0.115842 2.02944
149700 -0.416678 0.593341
149800 1.25162 -0.859146
149900 0.982973 -1.01804
150000 -0.312438 -0.590691
150100 0.26937 0.214107
150200 1.52449 0.157654
150300 -0.13122 -0.710349
150400 -0.717571 -0.36726
150500 0.606203 0.383475
150600 -0.541914 -0.0776201
150700 0.281352 0.679037
150800 -0.854538 -0.374239
150900 -1.05055 -0.289063
151000 -0.926698 0.636489
151100 -2.16206 0.166952
151200 -0.486275 -0.054428
151300 1.64093 -0.266568
151400 -0.0311392 1.01865
151500 -0.489611 -2.19252
151600 0.95134 -1.14335
151700 0.151244 -0.250926
151800 1.2225 0.209054
151900 0.0995348 0.756123
152000 -0.124663 -0.480104
152100 -0.86796 -0.0334459
152200 1.18701 1.63753
152300 0.0780094 -1.15874
152400 -0.74078 0.40042
152500 0.401241 2.51267
152600 -0.369254 1.42406
152700 -0.452584 -1.5637
152800 -0.511777 2.17484
152900 1.15821 -0.641503
153000 1.42841 -0.646817
153100 -0.292069 -0.119543
153200 0.324919 -1.39395
153300 0.588664 -1.52422
153400 -0.331726 0.788921
153500 -1.0906 -1.16603
153600 -0.0260848 1.03499
153700 0.568889 0.0486075
153800 0.29689 0.61635
153900 -0.943816 -0.381123
154000 -1.41773 -0.926301
154100 0.198853 1.38735
154200 -0.662341 1.18823
154300 -2.5821 -0.809735
154400 0.505662 -0.815078
154500 0.58019 -0.568663
154600 1.22588 -0.983255
154700 1.35757 -0.616604
154800 0.548799 -0.20397
154900 -0.351978 1.53422
155000 0.438267 0.934367
155100 -0.86187 -0.70434
155200 -0.283293 -1.62812
155300 0.89212 0.967864
155400 0.313285 0.234055
155500 0.0129565 0.45886
155600 -1.32293 1.32894
155700 -0.686463 1.11542
155800 0.176185 0.794089
155900 -0.246848 -0.152255
156000 2.23533 -0.452643
156100 0.948107 -1.47946
156200 0.877388 0.0850997
156300 -1.39298 -0.722425
156400 -0.759771 0.636257
156500 0.960826 0.672641
156600 0.855736 -0.426175
156700 -1.37406 0.0560283
156800 0.418869 -0.44112
156900 0.30508 -1.04903
157000 -1.04537 1.00587
157100 -1.56335 0.778947
157200 -0.716421 0.816915
157300 -0.375183 0.371181
157400 -0.427371 -2.28943
157500 0.68143 -0.886961
157600 0.937133 -0.908442
157700 0.199108 0.0704512
157800 0.51954 -0.0226793
157900 -0.0785598 0.594557
158000 -0.843941 -0.438091
158100 1.07983 0.508209
158200 0.506161 -0.827169
158300 0.362401 0.973324
158400 0.173515 1.18489
158500 -1.94397 0.959592
158600 -0.282546 -1.36385
158700 -0.929974 1.521
158800 1.3912 0.781787
158900 0.68606 0.129742
159000 0.582957 -1.03427
159100 1.57337 -0.562562
159200 -0.300932 -1.54748
159300 -0.375605 0.442022
159400 0.609652 -0.0879315
159500 -0.716569 0.275704
159600 0.159118 0.0647701
159700 -0.705959 -0.374081
159800 -0.851747 -0.445197
159900 0.589941 1.43498
160000 0.259827 0.69829
160100 -1.46906 0.466735
160200 -1.50312 -0.190304
160300 1.04793 -0.224844
160400 -0.0530368 -1.53775
160500 0.407676 -1.49423
160600 0.463322 0.137592
160700 0.505711 0.0282612
160800 0.321336 -0.383571
160900 -0.102581 -0.473646
161000 -0.693939 0.407458
161100 0.543913 1.32032
161200 0.60888 0.679135
161300 0.0021347 -0.166411
161400 -1.45583 0.0621151
161500 -0.758755 0.374245
161600 -1.43106 1.76845
161700 1.14287 -0.922286
161800 1.21116 0.361403
161900 1.29261 -0.444035
162000 0.957765 -0.668939
162100 -0.015396 -1.35784
162200 -0.157059 0.403046
162300 0.13136 1.68667
162400 -0.516162 0.083448
162500 0.840201 -1.38333
162600 -1.17701 -0.323642
162700 1.12798 0.271927
162800 0.297722 0.684392
162900 -3.0461 1.08131
163000 -0.0894965 -0.384962
163100 -1.25392 -0.394291
163200 -0.367201 -0.105098
163300 0.821217 -1.38391
163400 2.31042 -0.433791
163500 -0.438822 -0.120173
163600 -0.131281 -0.134562
163700 -1.75216 0.486384
163800 0.757593 -0.733441
163900 1.06802 0.560348
164000 0.153759 1.24025
164100 0.0266399 -1.30522
164200 0.00215365 0.392502
164300 -1.15977 1.11347
164400 -1.21543 0.738954
164500 0.161328 0.72966
164600 0.951892 0.481228
164700 2.02785 -1.0446
164800 0.812172 -0.645504
164900 -0.600242 -0.952144
165000 -0.40751 0.0344786
165100 0.956755 1.28639
165200 -1.02978 -0.218863
165300 -0.0662058 -0.849176
165400 -0.576678 0.440739
165500 0.483867 -0.113172
165600 0.754007 -0.13194
165700 -2.12213 1.35481
165800 -0.353187 1.20013
165900 0.0738913 -1.19495
166000 0.0277638 -0.527535
166100 -0.104999 -0.305722
166200 0.305831 -1.3184
166300 0.71499 0.527853
166400 0.179722 -0.250939
166500 -1.65088 -0.271354
166600 0.68236 0.539753
166700 0.228349 -0.350738
166800 0.319281 0.0239606
166900 1.20323 -1.16186
167000 0.00354392 1.50153
167100 -1.78941 0.20157
167200 -1.70439 -0.207828
167300 0.46045 1.43987
167400 0.540681 -0.132687
167500 1.17053 0.493601
167600 0.524216 -0.873879
167700 0.656675 -0.157189
167800 -0.219173 0.84781
167900 -0.709512 0.351311
168000 0.283644 -0.861247
168100 0.20012 0.2474
168200 0.519659 -0.939001
168300 0.10099 -0.501699
168400 -0.688385 -0.701883
168500 0.528492 1.84967
168600 -0.597141 1.25515
168700 -0.175818 -0.700399
168800 -1.18767 -0.11725
168900 0.0391648 -0.540403
169000 0.231929 -1.11044
169100 0.777119 0.166437
169200 -0.592721 0.0652161
169300 -0.79631 -0.247551
169400 0.206813 0.95651
169500 -1.23334 0.753778
169600 2.81351 -0.522164
169700 1.08509 -1.63015
169800 -0.934676 -1.17013
169900 -2.02547 0.665938
170000 -0.290376 0.409188
170100 -0.271358 1.60147
170200 0.904734 1.4227
170300 0.530645 -0.729111
170400 -0.107867 -0.666793
170500 0.797625 -0.0083215
170600 0.46993 0.0535067
170700 -0.19269 -0.171485
170800 -0.909909 0.433415
170900 0.187476 1.32765
171000 -0.0229765 -3.16911
171100 1.05316 -0.508553
171200 1.25378 1.83848
171300 0.347393 1.04364
171400 -1.2532 0.75499
171500 -0.947905 -0.123211
171600 -1.99222 -0.777788
171700 0.928719 0.918076
171800 1.27693 -1.51194
171900 -0.62895 -1.74448
172000 0.102574 0.563448
172100 -1.01548 1.8218
172200 -0.916054 0.316442
172300 1.59555 -0.639223
172400 1.28679 -0.352964
172500 -0.194239 -1.5629
172600 -0.27385 -1.61107
172700 -1.06755 -0.613439
172800 -0.414147 1.68802
172900 -1.2973 1.31606
173000 0.371454 1.04964
173100 0.256153 -0.17815
173200 1.408 -0.842022
173300 0.283991 0.670571
173400 -0.323255 -0.551987
173500 0.569114 1.26492
173600 -0.530995 0.338869
173700 -1.15221 -1.33283
173800 1.00768 -1.3894
173900 0.803018 0.589324
174000 1.97466 0.862549
174100 0.527512 0.603316
174200 -2.17547 0.355082
174300 0.502541 1.96768
174400 0.170229 -0.514933
174500 -1.19661 -0.901316
174600 0.160885 -2.0899
174700 -0.174938 0.505395
174800 -0.598463 -0.685967
174900 -1.69776 0.978307
175000 0.344032 0.659871
175100 1.43905 1.07561
175200 1.24285 -1.62744
175300 -0.0386411 -1.43601
175400 -1.26988 -1.59336
175500 -0.142462 0.208089
175600 -0.843462 1.24591
175700 -1.81227 -0.397556
175800 0.800966 0.101592
175900 0.986938 0.448879
176000 0.349042 0.486641
176100 0.634353 -0.27768
176200 0.146249 1.9642
176300 -0.743135 1.15917
176400 0.192737 -2.30566
176500 -0.789267 -0.178925
176600 0.926367 -0.885891
176700 1.59629 0.641224
176800 0.401755 0.980582
176900 -0.37768 0.168602
177000 0.312411 0.865618
177100 -0.403879 0.453766
177200 0.192106 0.669331
177300 0.636285 -1.27085
177400 -0.634312 -1.4588
177500 -1.1298 -1.05924
177600 -2.37473 0.344735
177700 0.247768 2.1635
177800 1.19769 -0.0262665
177900 1.487 -0.677969
178000 -1.00253 -0.220407
178100 0.923242 -1.04114
178200 -0.309686 -0.348655
178300 -2.06702 -0.757363
178400 0.493485 0.14379
178500 -0.976807 0.704175
178600 -0.823034 0.213187
178700 0.699387 -0.903933
178800 1.52056 0.0922757
178900 0.339941 1.81611
179000 0.949529 1.11386
179100 -1.7469 0.0944891
179200 -0.150687 -2.06709
179300 -0.493528 0.575143
179400 1.3211 0.656095
179500 1.09051 -1.83571
179600 0.103232 0.769088
179700 -0.0155472 1.09777
179800 -0.381201 0.229649
179900 0.0554961 1.61327
180000 0.771629 -0.888646
180100 0.635311 -0.309635
180200 -0.651296 -1.24952
180300 -2.37524 -0.498223
180400 -0.852063 1.62635
180500 0.0755529 -0.421742
180600 1.1846 1.69012
180700 -0.125425 -1.10574
180800 1.80262 -0.411428
180900 0.442502 -1.42063
181000 -1.39847 -0.586716
181100 -1.20012 0.216221
181200 -0.0211486 0.0350804
181300 -0.760408 0.0701377
181400 -0.826652 -0.416589
181500 0.760059 -0.456111
181600 1.46776 0.829019
181700 0.408594 1.57341
181800 -1.00647 0.84965
181900 -0.21265 -0.0239735
182000 -1.0285 0.0985109
182100 0.377723 -1.8085
182200 1.74599 -0.697838
182300 1.41172 -0.205476
182400 -0.921495 1.33748
182500 0.0208188 0.182256
182600 1.25332 0.421187
182700 -1.1417 2.06403
182800 1.79247 -0.090292
182900 0.299823 -1.54864
183000 -1.93453 -0.756841
183100 -1.67811 -0.479576
183200 -0.552281 1.46133
183300 -0.00243092 -0.34641
183400 0.859944 1.20313
183500 1.74283 -0.546414
183600 -0.373908 -0.979719
183700 0.469808 -0.284315
183800 0.278549 -0.953495
183900 -1.47081 -0.113515
184000 -1.45056 0.59145
184100 -1.98969 -0.132333
184200 1.37697 -1.19357
184300 0.83248 -0.104172
184400 0.51718 1.891
184500 -0.0481905 0.271993
184600 -0.628466 -0.0209661
184700 -0.512685 -0.159413
184800 0.0475047 -0.476547
184900 1.54157 -0.559508
185000 0.25742 0.36575
185100 0.00353368 -1.61286
185200 0.0983784 -0.322362
185300 1.19489 1.90307
185400 0.0919802 1.90005
185500 0.739583 0.533657
185600 -0.479188 0.0316403
185700 -0.0384992 -1.63204
185800 -2.06523 -0.622218
185900 -0.0328934 1.42049
186000 0.918998 1.12692
186100 -0.356569 -0.933419
186200 -0.571629 -0.147476
186300 0.643504 -0.988629
186400 0.873627 0.124518
186500 1.75594 -0.377362
186600 -0.496004 0.741036
186700 -2.10633 0.71929
186800 -2.02293 -1.84436
186900 0.459366 -1.79338
187000 1.00114 0.328684
187100 -0.954471 1.42624
187200 -0.26866 0.121436
187300 -0.745765 0.0302777
187400 0.974733 -0.111334
187500 -0.299548 1.94247
187600 0.357825 0.00883692
187700 0.0667376 -1.82632
187800 0.351076 -0.900065
187900 -0.47949 -0.969669
188000 0.181216 0.470068
188100 0.0208871 3.09355
188200 0.984039 -0.291123
188300 1.0151 -1.85355
188400 0.803051 2.34817
188500 -0.220746 0.671543
188600 -0.917648 0.471943
188700 -0.126818 -0.631339
188800 -0.808411 0.407023
188900 -1.44203 -0.0762033
189000 0.150562 -0.304707
189100 1.58364 -0.0141483
189200 1.8118 -1.8134
189300 0.106995 1.41619
189400 -2.25749 0.244933
189500 -0.106581 -0.26794
189600 0.551446 -1.48809
189700 -0.524894 -0.704071
189800 -1.12746 -0.536288
189900 -0.755051 -0.606663
190000 0.0964264 0.980526
190100 -1.07222 1.4755
190200 0.00496131 -0.187862
190300 0.807215 0.413049
190400 -0.476118 -0.948403
190500 0.692217 -1.17117
190600 1.51193 1.35568
190700 -0.998542 0.180201
190800 -2.3194 -0.109206
190900 1.70973 0.239432
191000 0.356562 -1.33509
191100 0.496421 1.95229
191200 0.672244 0.834505
191300 0.744766 0.623257
191400 1.37065 0.189479
191500 -0.780426 0.345099
191600 -1.08304 -0.562819
191700 -0.0457597 0.4627
191800 -0.687063 -0.686219
191900 1.38434 -1.76667
192000 0.0268573 1.26558
192100 -1.09911 1.57335
192200 -0.0473192 -0.0861457
192300 0.544971 -0.148417
192400 0.168903 0.292888
192500 -2.58854 -2.12929
192600 0.376053 -0.779937
192700 1.17373 -1.93221
192800 -0.624032 0.73817
192900 -0.856197 0.715439
193000 0.0487778 0.259262
193100 -0.231345 -0.439077
193200 0.519307 1.05541
193300 -0.311403 0.0483626
193400 -0.0661117 -0.422858
193500 -0.531694 -0.350914
193600 0.0396577 -0.521234
193700 -0.116057 0.535469
193800 -1.30648 1.28115
193900 2.11712 -0.49225
194000 0.818775 -1.26525
194100 0.50023 0.495409
194200 0.642462 1.70584
194300 -0.107575 -0.400312
194400 -0.819405 0.592874
194500 0.362694 0.0191178
194600 1.09914 -0.080893
194700 -0.122305 0.799916
194800 0.322114 -0.633873
194900 0.557192 -1.37091
195000 0.324369 2.02361
195100 -2.6496 0.779155
195200 0.130818 -0.587355
195300 1.87668 -0.44826
195400 -0.45257 -1.10634
195500 -0.992284 0.769994
195600 -0.841378 0.353473
195700 1.1395 -0.374146
195800 0.90863 -1.20904
195900 -2.68839 -0.622879
196000 -0.856503 0.643435
196100 1.73663 -1.81949
196200 -1.1051 -0.380938
196300 0.858059 1.19349
196400 -0.553958 0.416575
196500 -1.0386 0.552844
196600 0.795341 -0.496233
196700 0.977378 -0.991615
196800 -0.258572 0.229217
196900 -0.731877 -0.110619
